"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"40578.6808617";"速度 (GPS)";"13.715999794006349";"km/h";"31.245268";"121.3855597";
"40579.6751592";"高度 (GPS)";"17.138914878032836";"m";"31.2452397";"121.3855535";
"40579.6751592";"高度 (GPS)";"17.12796172922372";"m";"31.2452397";"121.3855535";
"40579.6751592";"平均GPS速度";"15.696925376513779";"km/h";"31.2452397";"121.3855535";
"40579.6751592";"速度 (GPS)";"9.612000274658204";"km/h";"31.2452397";"121.3855535";
"40580.6775835";"高度 (GPS)";"17.12796172922372";"m";"31.2452195";"121.3855507";
"40580.6775835";"高度 (GPS)";"17.096145518941384";"m";"31.2452195";"121.3855507";
"40580.6775835";"平均GPS速度";"15.678277972144922";"km/h";"31.2452195";"121.3855507";
"40580.6775835";"速度 (GPS)";"5.760000085830689";"km/h";"31.2452195";"121.3855507";
"40581.6798116";"高度 (GPS)";"17.096145518941384";"m";"31.2452059";"121.3855494";
"40581.6798116";"高度 (GPS)";"17.399712436023215";"m";"31.2452059";"121.3855494";
"40581.6798116";"平均GPS速度";"15.658153482159472";"km/h";"31.2452059";"121.3855494";
"40581.6798116";"速度 (GPS)";"4.932000017166138";"km/h";"31.2452059";"121.3855494";
"40582.6797544";"高度 (GPS)";"17.399712436023215";"m";"31.245193";"121.3855487";
"40582.6797544";"高度 (GPS)";"17.399712436023215";"m";"31.245193";"121.3855487";
"40582.6797544";"平均GPS速度";"15.639895377958277";"km/h";"31.245193";"121.3855487";
"40582.6797544";"速度 (GPS)";"5.8679999828338625";"km/h";"31.245193";"121.3855487";
"40583.6792386";"高度 (GPS)";"17.399712436023215";"m";"31.2451766";"121.3855551";
"40583.6792386";"高度 (GPS)";"17.399712436023215";"m";"31.2451766";"121.3855551";
"40583.6792386";"平均GPS速度";"15.625464642295471";"km/h";"31.2451766";"121.3855551";
"40583.6792386";"速度 (GPS)";"7.884000205993653";"km/h";"31.2451766";"121.3855551";
"40584.6756012";"高度 (GPS)";"17.399712436023215";"m";"31.2451589";"121.3855698";
"40584.6756012";"高度 (GPS)";"17.399712436023215";"m";"31.2451589";"121.3855698";
"40584.6756012";"平均GPS速度";"15.613931564844737";"km/h";"31.2451589";"121.3855698";
"40584.6756012";"速度 (GPS)";"9.395999622344972";"km/h";"31.2451589";"121.3855698";
"40585.6811601";"高度 (GPS)";"17.399712436023215";"m";"31.2451408";"121.3855957";
"40585.6811601";"高度 (GPS)";"17.399712436023215";"m";"31.2451408";"121.3855957";
"40585.6811601";"平均GPS速度";"15.608512085606545";"km/h";"31.2451408";"121.3855957";
"40585.6811601";"速度 (GPS)";"12.707999897003175";"km/h";"31.2451408";"121.3855957";
"40586.6815133";"高度 (GPS)";"17.399712436023215";"m";"31.2451264";"121.3856335";
"40586.6815133";"高度 (GPS)";"17.421096982631454";"m";"31.2451264";"121.3856335";
"40586.6815133";"平均GPS速度";"15.608474099170618";"km/h";"31.2451264";"121.3856335";
"40586.6815133";"速度 (GPS)";"15.587999725341797";"km/h";"31.2451264";"121.3856335";
"40587.681439";"高度 (GPS)";"17.421096982631454";"m";"31.2451129";"121.3856797";
"40587.681439";"高度 (GPS)";"17.592801039799404";"m";"31.2451129";"121.3856797";
"40587.681439";"平均GPS速度";"15.612427254382212";"km/h";"31.2451129";"121.3856797";
"40587.681439";"速度 (GPS)";"17.747999382019042";"km/h";"31.2451129";"121.3856797";
"40588.6779308";"高度 (GPS)";"17.592801039799404";"m";"31.2451003";"121.3857292";
"40588.6779308";"高度 (GPS)";"17.807957945195135";"m";"31.2451003";"121.3857292";
"40588.6779308";"平均GPS速度";"15.615161313404295";"km/h";"31.2451003";"121.3857292";
"40588.6779308";"速度 (GPS)";"17.1";"km/h";"31.2451003";"121.3857292";
"40589.6799425";"高度 (GPS)";"17.807957945195135";"m";"31.2450897";"121.3857767";
"40589.6799425";"高度 (GPS)";"17.909269277083865";"m";"31.2450897";"121.3857767";
"40589.6799425";"平均GPS速度";"15.617834014379753";"km/h";"31.2450897";"121.3857767";
"40589.6799425";"速度 (GPS)";"17.06399917602539";"km/h";"31.2450897";"121.3857767";
"40590.6694281";"高度 (GPS)";"17.909269277083865";"m";"31.2450776";"121.3858285";
"40590.6694281";"高度 (GPS)";"18.080349898818987";"m";"31.2450776";"121.3858285";
"40590.6694281";"平均GPS速度";"15.625569503670915";"km/h";"31.2450776";"121.3858285";
"40590.6694281";"速度 (GPS)";"19.87199993133545";"km/h";"31.2450776";"121.3858285";
"40591.6707955";"高度 (GPS)";"18.080349898818987";"m";"31.2450642";"121.3858871";
"40591.6707955";"高度 (GPS)";"18.108799323938584";"m";"31.2450642";"121.3858871";
"40591.6707955";"平均GPS速度";"15.637270733305398";"km/h";"31.2450642";"121.3858871";
"40591.6707955";"速度 (GPS)";"21.996000480651855";"km/h";"31.2450642";"121.3858871";
"40592.6680183";"高度 (GPS)";"18.108799323938584";"m";"31.2450475";"121.3859536";
"40592.6680183";"高度 (GPS)";"18.162523846395523";"m";"31.2450475";"121.3859536";
"40592.6680183";"平均GPS速度";"15.653876324479306";"km/h";"31.2450475";"121.3859536";
"40592.6680183";"速度 (GPS)";"24.731999588012695";"km/h";"31.2450475";"121.3859536";
"40593.6701216";"高度 (GPS)";"18.162523846395523";"m";"31.2450299";"121.3860275";
"40593.6701216";"高度 (GPS)";"18.2157271022959";"m";"31.2450299";"121.3860275";
"40593.6701216";"平均GPS速度";"15.674392212328293";"km/h";"31.2450299";"121.3860275";
"40593.6701216";"速度 (GPS)";"26.8560001373291";"km/h";"31.2450299";"121.3860275";
"40594.667655";"高度 (GPS)";"18.2157271022959";"m";"31.2450121";"121.3861033";
"40594.667655";"高度 (GPS)";"18.237112817506812";"m";"31.2450121";"121.3861033";
"40594.667655";"平均GPS速度";"15.695984767784244";"km/h";"31.2450121";"121.3861033";
"40594.667655";"速度 (GPS)";"27.540000343322756";"km/h";"31.2450121";"121.3861033";
"40595.6706816";"高度 (GPS)";"18.237112817506812";"m";"31.244994";"121.3861792";
"40595.6706816";"高度 (GPS)";"18.248066497110905";"m";"31.244994";"121.3861792";
"40595.6706816";"平均GPS速度";"15.717551430601787";"km/h";"31.244994";"121.3861792";
"40595.6706816";"速度 (GPS)";"27.503999519348145";"km/h";"31.244994";"121.3861792";
"40596.6707503";"高度 (GPS)";"18.248066497110905";"m";"31.2449748";"121.3862599";
"40596.6707503";"高度 (GPS)";"17.918205028831956";"m";"31.2449748";"121.3862599";
"40596.6707503";"平均GPS速度";"15.739237883617898";"km/h";"31.2449748";"121.3862599";
"40596.6707503";"速度 (GPS)";"27.647999382019044";"km/h";"31.2449748";"121.3862599";
"40597.6664354";"高度 (GPS)";"17.918205028831956";"m";"31.2449576";"121.3863335";
"40597.6664354";"高度 (GPS)";"17.932192353184305";"m";"31.2449576";"121.3863335";
"40597.6664354";"平均GPS速度";"15.760100827359103";"km/h";"31.2449576";"121.3863335";
"40597.6664354";"速度 (GPS)";"27.2879997253418";"km/h";"31.2449576";"121.3863335";
"40598.6657465";"高度 (GPS)";"17.932192353184305";"m";"31.2449397";"121.3864091";
"40598.6657465";"高度 (GPS)";"17.747143392044684";"m";"31.2449397";"121.3864091";
"40598.6657465";"平均GPS速度";"15.778814029890905";"km/h";"31.2449397";"121.3864091";
"40598.6657465";"速度 (GPS)";"26.1";"km/h";"31.2449397";"121.3864091";
"40599.6732867";"高度 (GPS)";"17.747143392044684";"m";"31.2449241";"121.3864769";
"40599.6732867";"高度 (GPS)";"18.092470017675005";"m";"31.2449241";"121.3864769";
"40599.6732867";"平均GPS速度";"15.792432907329294";"km/h";"31.2449241";"121.3864769";
"40599.6732867";"速度 (GPS)";"23.256000137329103";"km/h";"31.2449241";"121.3864769";
"40600.6695409";"高度 (GPS)";"18.092470017675005";"m";"31.2449098";"121.3865399";
"40600.6695409";"高度 (GPS)";"17.883563150004278";"m";"31.2449098";"121.3865399";
"40600.6695409";"高度 (GPS)";"17.945837563784885";"m";"31.2448951";"121.386602";
"40600.6695409";"平均GPS速度";"15.804038290208332";"km/h";"31.2449098";"121.3865399";
"40600.6695409";"速度 (GPS)";"22.247999382019042";"km/h";"31.2449098";"121.3865399";
"40602.6712581";"高度 (GPS)";"17.945837563784885";"m";"31.2448788";"121.3866687";
"40602.6712581";"高度 (GPS)";"17.84986556589819";"m";"31.2448788";"121.3866687";
"40602.6712581";"平均GPS速度";"15.834745747367018";"km/h";"31.2448788";"121.3866687";
"40602.6712581";"速度 (GPS)";"24.33600082397461";"km/h";"31.2448788";"121.3866687";
"40603.670573";"高度 (GPS)";"17.84986556589819";"m";"31.2448621";"121.3867403";
"40603.670573";"高度 (GPS)";"17.854869821645288";"m";"31.2448621";"121.3867403";
"40603.670573";"平均GPS速度";"15.852898730724608";"km/h";"31.2448621";"121.3867403";
"40603.670573";"速度 (GPS)";"25.956000137329102";"km/h";"31.2448621";"121.3867403";
"40604.6674546";"高度 (GPS)";"17.854869821645288";"m";"31.2448454";"121.3868185";
"40604.6674546";"高度 (GPS)";"17.822531913529424";"m";"31.2448454";"121.3868185";
"40604.6674546";"平均GPS速度";"15.87280798808935";"km/h";"31.2448454";"121.3868185";
"40604.6674546";"速度 (GPS)";"27";"km/h";"31.2448454";"121.3868185";
"40605.6691919";"高度 (GPS)";"17.822531913529424";"m";"31.244828";"121.3868924";
"40605.6691919";"高度 (GPS)";"18.054220932645634";"m";"31.244828";"121.3868924";
"40605.6691919";"平均GPS速度";"15.893902289279326";"km/h";"31.244828";"121.3868924";
"40605.6691919";"速度 (GPS)";"27.647999382019044";"km/h";"31.244828";"121.3868924";
"40606.6671614";"高度 (GPS)";"18.054220932645634";"m";"31.2448103";"121.3869695";
"40606.6671614";"高度 (GPS)";"17.70017225074138";"m";"31.2448103";"121.3869695";
"40606.6671614";"平均GPS速度";"15.914265772172847";"km/h";"31.2448103";"121.3869695";
"40606.6671614";"速度 (GPS)";"27.324000549316406";"km/h";"31.2448103";"121.3869695";
"40607.6722035";"高度 (GPS)";"17.70017225074138";"m";"31.2447924";"121.3870451";
"40607.6722035";"高度 (GPS)";"17.6360187704393";"m";"31.2447924";"121.3870451";
"40607.6722035";"平均GPS速度";"15.933797629384975";"km/h";"31.2447924";"121.3870451";
"40607.6722035";"速度 (GPS)";"26.819999313354494";"km/h";"31.2447924";"121.3870451";
"40608.6768641";"高度 (GPS)";"17.6360187704393";"m";"31.2447748";"121.3871185";
"40608.6768641";"高度 (GPS)";"17.662408902162255";"m";"31.2447748";"121.3871185";
"40608.6768641";"平均GPS速度";"15.952094275279293";"km/h";"31.2447748";"121.3871185";
"40608.6768641";"速度 (GPS)";"26.17199993133545";"km/h";"31.2447748";"121.3871185";
"40609.6769011";"高度 (GPS)";"17.662408902162255";"m";"31.2447575";"121.3871888";
"40609.6769011";"高度 (GPS)";"17.260290046674072";"m";"31.2447575";"121.3871888";
"40609.6769011";"平均GPS速度";"15.967748730747182";"km/h";"31.2447575";"121.3871888";
"40609.6769011";"速度 (GPS)";"24.768000411987305";"km/h";"31.2447575";"121.3871888";
"40610.6763706";"高度 (GPS)";"17.260290046674072";"m";"31.2447428";"121.3872507";
"40610.6763706";"高度 (GPS)";"17.14293823308681";"m";"31.2447428";"121.3872507";
"40610.6763706";"平均GPS速度";"15.977471450614898";"km/h";"31.2447428";"121.3872507";
"40610.6763706";"速度 (GPS)";"21.456000137329102";"km/h";"31.2447428";"121.3872507";
"40611.6803144";"高度 (GPS)";"17.14293823308681";"m";"31.2447311";"121.3873004";
"40611.6803144";"高度 (GPS)";"17.0042043768291";"m";"31.2447311";"121.3873004";
"40611.6803144";"平均GPS速度";"15.978506211739225";"km/h";"31.2447311";"121.3873004";
"40611.6803144";"速度 (GPS)";"16.559999656677245";"km/h";"31.2447311";"121.3873004";
"40612.689993";"高度 (GPS)";"17.0042043768291";"m";"31.2447215";"121.3873374";
"40612.689993";"高度 (GPS)";"16.940053763906754";"m";"31.2447215";"121.3873374";
"40612.689993";"平均GPS速度";"15.970812223206543";"km/h";"31.2447215";"121.3873374";
"40612.689993";"速度 (GPS)";"11.664000034332275";"km/h";"31.2447215";"121.3873374";
"40613.6822182";"高度 (GPS)";"16.940053763906754";"m";"31.2447165";"121.3873663";
"40613.6822182";"高度 (GPS)";"16.877479841238916";"m";"31.2447165";"121.3873663";
"40613.6822182";"平均GPS速度";"15.960066030892039";"km/h";"31.2447165";"121.3873663";
"40613.6822182";"速度 (GPS)";"9.82800006866455";"km/h";"31.2447165";"121.3873663";
"40614.6800837";"高度 (GPS)";"16.877479841238916";"m";"31.2447179";"121.3873919";
"40614.6800837";"高度 (GPS)";"16.717367967796477";"m";"31.2447179";"121.3873919";
"40614.6800837";"平均GPS速度";"15.947905608153668";"km/h";"31.2447179";"121.3873919";
"40614.6800837";"速度 (GPS)";"9.035999965667726";"km/h";"31.2447179";"121.3873919";
"40615.674455";"高度 (GPS)";"16.717367967796477";"m";"31.2447234";"121.3874149";
"40615.674455";"高度 (GPS)";"16.43991731712655";"m";"31.2447234";"121.3874149";
"40615.674455";"平均GPS速度";"15.933314531907318";"km/h";"31.2447234";"121.3874149";
"40615.674455";"速度 (GPS)";"7.595999622344971";"km/h";"31.2447234";"121.3874149";
"40616.6684724";"高度 (GPS)";"16.43991731712655";"m";"31.2447342";"121.3874313";
"40616.6684724";"高度 (GPS)";"16.792634035896413";"m";"31.2447342";"121.3874313";
"40616.6684724";"平均GPS速度";"15.915139287734732";"km/h";"31.2447342";"121.3874313";
"40616.6684724";"速度 (GPS)";"5.507999897003174";"km/h";"31.2447342";"121.3874313";
"40617.6701212";"高度 (GPS)";"16.792634035896413";"m";"31.2447422";"121.3874393";
"40617.6701212";"高度 (GPS)";"16.58970878095557";"m";"31.2447422";"121.3874393";
"40617.6701212";"平均GPS速度";"15.8934162860444";"km/h";"31.2447422";"121.3874393";
"40617.6701212";"速度 (GPS)";"3.528000068664551";"km/h";"31.2447422";"121.3874393";
"40618.6677183";"高度 (GPS)";"16.58970878095557";"m";"31.2447498";"121.387445";
"40618.6677183";"高度 (GPS)";"16.54694537144823";"m";"31.2447498";"121.387445";
"40618.6677183";"平均GPS速度";"15.871982217017507";"km/h";"31.2447498";"121.387445";
"40618.6677183";"速度 (GPS)";"3.6";"km/h";"31.2447498";"121.387445";
"40619.6756947";"高度 (GPS)";"16.54694537144823";"m";"31.2447581";"121.3874513";
"40619.6756947";"高度 (GPS)";"17.06549484690637";"m";"31.2447581";"121.3874513";
"40619.6756947";"平均GPS速度";"15.851350483857106";"km/h";"31.2447581";"121.3874513";
"40619.6756947";"速度 (GPS)";"4.139999914169311";"km/h";"31.2447581";"121.3874513";
"40620.6690175";"高度 (GPS)";"17.06549484690637";"m";"31.244769";"121.3874559";
"40620.6690175";"高度 (GPS)";"17.003902513940893";"m";"31.244769";"121.3874559";
"40620.6690175";"平均GPS速度";"15.831027302090435";"km/h";"31.244769";"121.3874559";
"40620.6690175";"速度 (GPS)";"4.1039999485015874";"km/h";"31.244769";"121.3874559";
"40621.6690095";"高度 (GPS)";"17.003902513940893";"m";"31.2447842";"121.3874605";
"40621.6690095";"高度 (GPS)";"17.003902513940893";"m";"31.2447842";"121.3874605";
"40621.6690095";"平均GPS速度";"15.815520658695695";"km/h";"31.2447842";"121.3874605";
"40621.6690095";"速度 (GPS)";"6.911999845504761";"km/h";"31.2447842";"121.3874605";
"40622.6722437";"高度 (GPS)";"17.003902513940893";"m";"31.2448056";"121.3874672";
"40622.6722437";"高度 (GPS)";"17.04666592344823";"m";"31.2448056";"121.3874672";
"40622.6722437";"平均GPS速度";"15.804468317164096";"km/h";"31.2448056";"121.3874672";
"40622.6722437";"速度 (GPS)";"9.468000411987305";"km/h";"31.2448056";"121.3874672";
"40623.6720118";"高度 (GPS)";"17.04666592344823";"m";"31.2448345";"121.3874778";
"40623.6720118";"高度 (GPS)";"17.057617562523284";"m";"31.2448345";"121.3874778";
"40623.6720118";"平均GPS速度";"15.799416438015415";"km/h";"31.2448345";"121.3874778";
"40623.6720118";"速度 (GPS)";"12.887999725341798";"km/h";"31.2448345";"121.3874778";
"40624.6709543";"高度 (GPS)";"17.057617562523284";"m";"31.2448689";"121.387491";
"40624.6709543";"高度 (GPS)";"17.17978150121381";"m";"31.2448689";"121.387491";
"40624.6709543";"平均GPS速度";"15.797620580261642";"km/h";"31.2448689";"121.387491";
"40624.6709543";"速度 (GPS)";"14.759999656677246";"km/h";"31.2448689";"121.387491";
"40625.669469";"高度 (GPS)";"17.17978150121381";"m";"31.2449046";"121.3875051";
"40625.669469";"高度 (GPS)";"17.23349701559205";"m";"31.2449046";"121.3875051";
"40625.669469";"平均GPS速度";"15.795521345101658";"km/h";"31.2449046";"121.3875051";
"40625.669469";"速度 (GPS)";"14.580000686645509";"km/h";"31.2449046";"121.3875051";
"40626.6638818";"高度 (GPS)";"17.23349701559205";"m";"31.2449354";"121.387521";
"40626.6638818";"高度 (GPS)";"17.393602529365424";"m";"31.2449354";"121.387521";
"40626.6638818";"平均GPS速度";"15.79140165634932";"km/h";"31.2449354";"121.387521";
"40626.6638818";"速度 (GPS)";"13.392000102996827";"km/h";"31.2449354";"121.387521";
"40627.671399";"高度 (GPS)";"17.393602529365424";"m";"31.244963";"121.3875371";
"40627.671399";"高度 (GPS)";"17.47913242918885";"m";"31.244963";"121.3875371";
"40627.671399";"平均GPS速度";"15.784433637151801";"km/h";"31.244963";"121.3875371";
"40627.671399";"速度 (GPS)";"11.771999931335449";"km/h";"31.244963";"121.3875371";
"40628.6686702";"高度 (GPS)";"17.47913242918885";"m";"31.2449855";"121.3875509";
"40628.6686702";"高度 (GPS)";"17.263229235346707";"m";"31.2449855";"121.3875509";
"40628.6686702";"平均GPS速度";"15.77312005553635";"km/h";"31.2449855";"121.3875509";
"40628.6686702";"速度 (GPS)";"9.179999828338623";"km/h";"31.2449855";"121.3875509";
"40629.6700466";"高度 (GPS)";"17.263229235346707";"m";"31.2450024";"121.3875601";
"40629.6700466";"高度 (GPS)";"17.117682378494756";"m";"31.2450024";"121.3875601";
"40629.6700466";"平均GPS速度";"15.756915327643252";"km/h";"31.2450024";"121.3875601";
"40629.6700466";"速度 (GPS)";"6.335999965667725";"km/h";"31.2450024";"121.3875601";
"40630.6678773";"高度 (GPS)";"17.117682378494756";"m";"31.2450145";"121.3875667";
"40630.6678773";"高度 (GPS)";"17.46400026849632";"m";"31.2450145";"121.3875667";
"40630.6678773";"平均GPS速度";"15.737933015971867";"km/h";"31.2450145";"121.3875667";
"40630.6678773";"速度 (GPS)";"4.643999862670898";"km/h";"31.2450145";"121.3875667";
"40631.6685001";"高度 (GPS)";"17.46400026849632";"m";"31.2450288";"121.3875705";
"40631.6685001";"高度 (GPS)";"17.305994504244126";"m";"31.2450288";"121.3875705";
"40631.6685001";"平均GPS速度";"15.720932619222294";"km/h";"31.2450288";"121.3875705";
"40631.6685001";"速度 (GPS)";"5.796000051498413";"km/h";"31.2450288";"121.3875705";
"40632.6696702";"高度 (GPS)";"17.305994504244126";"m";"31.2450479";"121.3875789";
"40632.6696702";"高度 (GPS)";"17.316425089894317";"m";"31.2450479";"121.3875789";
"40632.6696702";"平均GPS速度";"15.708162131906183";"km/h";"31.2450479";"121.3875789";
"40632.6696702";"速度 (GPS)";"8.243999862670899";"km/h";"31.2450479";"121.3875789";
